model_key,context_length,compression_ratio,layer,lag,overlap_mean,overlap_std,jaccard_mean,sample_count
mistral_7b_instruct_v03,8192,0.7,18,32,0.6101253628730774,,0.4447776079177856,1
mistral_7b_instruct_v03,8192,0.7,18,64,0.5904518961906433,,0.4252526462078094,1
mistral_7b_instruct_v03,8192,0.7,18,128,0.5631342530250549,,0.3996359705924988,1
mistral_7b_instruct_v03,8192,0.7,18,256,0.524127185344696,,0.365462064743042,1
mistral_7b_instruct_v03,8192,0.7,18,512,0.4587574303150177,,0.3112761676311493,1
mistral_7b_instruct_v03,8192,0.7,18,1024,0.3714618682861328,,0.2454226911067962,1
mistral_7b_instruct_v03,8192,0.7,19,1,0.8020105957984924,,0.6756650805473328,1
mistral_7b_instruct_v03,8192,0.7,19,2,0.7523097395896912,,0.6090250015258789,1
mistral_7b_instruct_v03,8192,0.7,19,4,0.7058853507041931,,0.5516181588172913,1
mistral_7b_instruct_v03,8192,0.7,19,8,0.6708345413208008,,0.5102404356002808,1
mistral_7b_instruct_v03,8192,0.7,19,16,0.640373706817627,,0.4760789275169372,1
mistral_7b_instruct_v03,8192,0.7,19,32,0.6128266453742981,,0.447468101978302,1
mistral_7b_instruct_v03,8192,0.7,19,64,0.5938917398452759,,0.4284505844116211,1
mistral_7b_instruct_v03,8192,0.7,19,128,0.5592769384384155,,0.395793467760086,1
mistral_7b_instruct_v03,8192,0.7,19,256,0.5184744596481323,,0.3599280416965484,1
mistral_7b_instruct_v03,8192,0.7,19,512,0.4476368427276611,,0.3011298477649688,1
mistral_7b_instruct_v03,8192,0.7,19,1024,0.363162100315094,,0.2383943200111389,1
mistral_7b_instruct_v03,8192,0.7,20,1,0.7854478359222412,,0.653362512588501,1
mistral_7b_instruct_v03,8192,0.7,20,2,0.7295575737953186,,0.5812080502510071,1
mistral_7b_instruct_v03,8192,0.7,20,4,0.6826236844062805,,0.5253391265869141,1
mistral_7b_instruct_v03,8192,0.7,20,8,0.6509492993354797,,0.4891090989112854,1
mistral_7b_instruct_v03,8192,0.7,20,16,0.6284613013267517,,0.4643500745296478,1
mistral_7b_instruct_v03,8192,0.7,20,32,0.6084715723991394,,0.4441152811050415,1
mistral_7b_instruct_v03,8192,0.7,20,64,0.5924211740493774,,0.428157776594162,1
mistral_7b_instruct_v03,8192,0.7,20,128,0.5633588433265686,,0.400991827249527,1
mistral_7b_instruct_v03,8192,0.7,20,256,0.5242461562156677,,0.3662942945957184,1
mistral_7b_instruct_v03,8192,0.7,20,512,0.4603030681610107,,0.3130134344100952,1
mistral_7b_instruct_v03,8192,0.7,20,1024,0.370763748884201,,0.2454194128513336,1
mistral_7b_instruct_v03,8192,0.7,21,1,0.779638946056366,,0.644651472568512,1
mistral_7b_instruct_v03,8192,0.7,21,2,0.724473237991333,,0.5731005668640137,1
mistral_7b_instruct_v03,8192,0.7,21,4,0.6815696954727173,,0.5216470956802368,1
mistral_7b_instruct_v03,8192,0.7,21,8,0.6520562767982483,,0.487901896238327,1
mistral_7b_instruct_v03,8192,0.7,21,16,0.625082790851593,,0.4583997428417206,1
mistral_7b_instruct_v03,8192,0.7,21,32,0.6073785424232483,,0.4405512809753418,1
mistral_7b_instruct_v03,8192,0.7,21,64,0.5886750817298889,,0.4222213327884674,1
mistral_7b_instruct_v03,8192,0.7,21,128,0.5541905164718628,,0.3896893560886383,1
mistral_7b_instruct_v03,8192,0.7,21,256,0.5145872831344604,,0.3554857075214386,1
mistral_7b_instruct_v03,8192,0.7,21,512,0.4536226689815521,,0.3058800101280212,1
mistral_7b_instruct_v03,8192,0.7,21,1024,0.3860781788825989,,0.2572843432426452,1
mistral_7b_instruct_v03,8192,0.7,22,1,0.7916501760482788,,0.6611297130584717,1
mistral_7b_instruct_v03,8192,0.7,22,2,0.7410882115364075,,0.5943027138710022,1
mistral_7b_instruct_v03,8192,0.7,22,4,0.7055791616439819,,0.5506340861320496,1
mistral_7b_instruct_v03,8192,0.7,22,8,0.6830467581748962,,0.5235921740531921,1
mistral_7b_instruct_v03,8192,0.7,22,16,0.665087878704071,,0.502853274345398,1
mistral_7b_instruct_v03,8192,0.7,22,32,0.6456233263015747,,0.481940358877182,1
mistral_7b_instruct_v03,8192,0.7,22,64,0.6247901320457458,,0.4602976739406585,1
mistral_7b_instruct_v03,8192,0.7,22,128,0.5975949764251709,,0.433900386095047,1
mistral_7b_instruct_v03,8192,0.7,22,256,0.5590324997901917,,0.398404598236084,1
mistral_7b_instruct_v03,8192,0.7,22,512,0.5034229159355164,,0.3513958752155304,1
mistral_7b_instruct_v03,8192,0.7,22,1024,0.4299964308738708,,0.2953606843948364,1
mistral_7b_instruct_v03,8192,0.7,23,1,0.7974892854690552,,0.6671329736709595,1
mistral_7b_instruct_v03,8192,0.7,23,2,0.7504682540893555,,0.6045715808868408,1
mistral_7b_instruct_v03,8192,0.7,23,4,0.7137133479118347,,0.5590060949325562,1
mistral_7b_instruct_v03,8192,0.7,23,8,0.6859230399131775,,0.5257022380828857,1
mistral_7b_instruct_v03,8192,0.7,23,16,0.6635045409202576,,0.4999678432941437,1
mistral_7b_instruct_v03,8192,0.7,23,32,0.6344950795173645,,0.4685372114181518,1
mistral_7b_instruct_v03,8192,0.7,23,64,0.6109890341758728,,0.4444028735160827,1
mistral_7b_instruct_v03,8192,0.7,23,128,0.5814700722694397,,0.4162003695964813,1
mistral_7b_instruct_v03,8192,0.7,23,256,0.5316208600997925,,0.3708694875240326,1
mistral_7b_instruct_v03,8192,0.7,23,512,0.4826405346393585,,0.3313441872596741,1
mistral_7b_instruct_v03,8192,0.7,23,1024,0.4047826528549194,,0.2727680504322052,1
mistral_7b_instruct_v03,8192,0.7,24,1,0.7519867420196533,,0.6086697578430176,1
mistral_7b_instruct_v03,8192,0.7,24,2,0.6967425346374512,,0.5400650501251221,1
mistral_7b_instruct_v03,8192,0.7,24,4,0.6668705940246582,,0.5053958892822266,1
mistral_7b_instruct_v03,8192,0.7,24,8,0.6528415679931641,,0.4893609285354614,1
mistral_7b_instruct_v03,8192,0.7,24,16,0.638198733329773,,0.4730515778064728,1
mistral_7b_instruct_v03,8192,0.7,24,32,0.6193280816078186,,0.4536036252975464,1
mistral_7b_instruct_v03,8192,0.7,24,64,0.6014751195907593,,0.4358975887298584,1
mistral_7b_instruct_v03,8192,0.7,24,128,0.5704662799835205,,0.4062981307506561,1
mistral_7b_instruct_v03,8192,0.7,24,256,0.5382016897201538,,0.3780805170536041,1
mistral_7b_instruct_v03,8192,0.7,24,512,0.4790149629116058,,0.3288369476795196,1
mistral_7b_instruct_v03,8192,0.7,24,1024,0.4044839739799499,,0.2731319665908813,1
mistral_7b_instruct_v03,8192,0.7,25,1,0.7814474105834961,,0.646384060382843,1
mistral_7b_instruct_v03,8192,0.7,25,2,0.731275200843811,,0.5815063714981079,1
mistral_7b_instruct_v03,8192,0.7,25,4,0.6998689770698547,,0.5433750748634338,1
mistral_7b_instruct_v03,8192,0.7,25,8,0.6799466013908386,,0.5196935534477234,1
mistral_7b_instruct_v03,8192,0.7,25,16,0.6655237674713135,,0.5029176473617554,1
mistral_7b_instruct_v03,8192,0.7,25,32,0.6480803489685059,,0.4842375814914703,1
mistral_7b_instruct_v03,8192,0.7,25,64,0.6292532086372375,,0.4647979438304901,1
mistral_7b_instruct_v03,8192,0.7,25,128,0.5989180207252502,,0.4348699152469635,1
mistral_7b_instruct_v03,8192,0.7,25,256,0.5610891580581665,,0.4002006947994232,1
mistral_7b_instruct_v03,8192,0.7,25,512,0.5041632056236267,,0.3518196642398834,1
mistral_7b_instruct_v03,8192,0.7,25,1024,0.4362475872039795,,0.3007824122905731,1
mistral_7b_instruct_v03,8192,0.7,26,1,0.7538881301879883,,0.6095759868621826,1
mistral_7b_instruct_v03,8192,0.7,26,2,0.6969200372695923,,0.5396788120269775,1
mistral_7b_instruct_v03,8192,0.7,26,4,0.6634379029273987,,0.5013250708580017,1
mistral_7b_instruct_v03,8192,0.7,26,8,0.6465252041816711,,0.482234925031662,1
mistral_7b_instruct_v03,8192,0.7,26,16,0.6357504725456238,,0.4703907072544098,1
mistral_7b_instruct_v03,8192,0.7,26,32,0.6205565929412842,,0.454755038022995,1
mistral_7b_instruct_v03,8192,0.7,26,64,0.6010143756866455,,0.4352501034736633,1
mistral_7b_instruct_v03,8192,0.7,26,128,0.5701947808265686,,0.4058315455913543,1
mistral_7b_instruct_v03,8192,0.7,26,256,0.5362590551376343,,0.3761596977710724,1
mistral_7b_instruct_v03,8192,0.7,26,512,0.477830022573471,,0.3275471925735473,1
mistral_7b_instruct_v03,8192,0.7,26,1024,0.4095377326011657,,0.2772866487503052,1
mistral_7b_instruct_v03,8192,0.7,27,1,0.7847156524658203,,0.6480816006660461,1
mistral_7b_instruct_v03,8192,0.7,27,2,0.730443000793457,,0.5779455900192261,1
mistral_7b_instruct_v03,8192,0.7,27,4,0.6925190687179565,,0.5324931144714355,1
mistral_7b_instruct_v03,8192,0.7,27,8,0.6804805397987366,,0.5184759497642517,1
mistral_7b_instruct_v03,8192,0.7,27,16,0.6632584929466248,,0.4991084933280945,1
mistral_7b_instruct_v03,8192,0.7,27,32,0.648413896560669,,0.4830407798290252,1
mistral_7b_instruct_v03,8192,0.7,27,64,0.6200984120368958,,0.4535488188266754,1
mistral_7b_instruct_v03,8192,0.7,27,128,0.5742292404174805,,0.4083716571331024,1
mistral_7b_instruct_v03,8192,0.7,27,256,0.5488790273666382,,0.386971652507782,1
mistral_7b_instruct_v03,8192,0.7,27,512,0.4752050936222076,,0.3240844011306762,1
mistral_7b_instruct_v03,8192,0.7,27,1024,0.402392715215683,,0.2702925205230713,1
mistral_7b_instruct_v03,8192,0.7,28,1,0.7587223649024963,,0.6165395379066467,1
mistral_7b_instruct_v03,8192,0.7,28,2,0.7040597200393677,,0.548702597618103,1
mistral_7b_instruct_v03,8192,0.7,28,4,0.6689659953117371,,0.5082668662071228,1
mistral_7b_instruct_v03,8192,0.7,28,8,0.6470474600791931,,0.4834204614162445,1
mistral_7b_instruct_v03,8192,0.7,28,16,0.6309763789176941,,0.4655947983264923,1
mistral_7b_instruct_v03,8192,0.7,28,32,0.6116246581077576,,0.4457350671291351,1
mistral_7b_instruct_v03,8192,0.7,28,64,0.5891715884208679,,0.4234260320663452,1
mistral_7b_instruct_v03,8192,0.7,28,128,0.5607757568359375,,0.3968885838985443,1
mistral_7b_instruct_v03,8192,0.7,28,256,0.5207517743110657,,0.3617796897888183,1
mistral_7b_instruct_v03,8192,0.7,28,512,0.4599015414714813,,0.3118094503879547,1
mistral_7b_instruct_v03,8192,0.7,28,1024,0.3876524269580841,,0.2587299644947052,1
mistral_7b_instruct_v03,8192,0.7,29,1,0.7642161846160889,,0.6220657229423523,1
mistral_7b_instruct_v03,8192,0.7,29,2,0.7023918628692627,,0.5452093482017517,1
mistral_7b_instruct_v03,8192,0.7,29,4,0.6601044535636902,,0.4969541728496551,1
mistral_7b_instruct_v03,8192,0.7,29,8,0.643704354763031,,0.4789282083511352,1
mistral_7b_instruct_v03,8192,0.7,29,16,0.6282930374145508,,0.4622170627117157,1
mistral_7b_instruct_v03,8192,0.7,29,32,0.6149189472198486,,0.4487075805664062,1
mistral_7b_instruct_v03,8192,0.7,29,64,0.5936917066574097,,0.4273841679096222,1
mistral_7b_instruct_v03,8192,0.7,29,128,0.5587158203125,,0.3943157792091369,1
mistral_7b_instruct_v03,8192,0.7,29,256,0.5212625861167908,,0.3618330359458923,1
mistral_7b_instruct_v03,8192,0.7,29,512,0.457968145608902,,0.3096794188022613,1
mistral_7b_instruct_v03,8192,0.7,29,1024,0.3793367147445678,,0.2514573931694031,1
mistral_7b_instruct_v03,8192,0.7,30,1,0.72145015001297,,0.5700498819351196,1
mistral_7b_instruct_v03,8192,0.7,30,2,0.6536087989807129,,0.4918617308139801,1
mistral_7b_instruct_v03,8192,0.7,30,4,0.6152707934379578,,0.450779914855957,1
mistral_7b_instruct_v03,8192,0.7,30,8,0.5953905582427979,,0.4299465417861938,1
mistral_7b_instruct_v03,8192,0.7,30,16,0.5845323801040649,,0.4185380339622497,1
mistral_7b_instruct_v03,8192,0.7,30,32,0.5633059144020081,,0.3979187607765198,1
mistral_7b_instruct_v03,8192,0.7,30,64,0.5505626201629639,,0.3863678574562073,1
mistral_7b_instruct_v03,8192,0.7,30,128,0.5183595418930054,,0.3573364317417145,1
mistral_7b_instruct_v03,8192,0.7,30,256,0.4842660129070282,,0.3290913105010986,1
mistral_7b_instruct_v03,8192,0.7,30,512,0.424163669347763,,0.2814548015594482,1
mistral_7b_instruct_v03,8192,0.7,30,1024,0.3478118777275085,,0.2265533208847046,1
mistral_7b_instruct_v03,8192,0.7,31,1,0.7579022645950317,,0.6143431663513184,1
mistral_7b_instruct_v03,8192,0.7,31,2,0.7025116682052612,,0.5461550354957581,1
mistral_7b_instruct_v03,8192,0.7,31,4,0.6734935641288757,,0.5128638744354248,1
mistral_7b_instruct_v03,8192,0.7,31,8,0.655653178691864,,0.492704689502716,1
mistral_7b_instruct_v03,8192,0.7,31,16,0.6467901468276978,,0.4828332066535949,1
mistral_7b_instruct_v03,8192,0.7,31,32,0.6313484907150269,,0.4667969048023224,1
mistral_7b_instruct_v03,8192,0.7,31,64,0.6118281483650208,,0.4468214809894562,1
mistral_7b_instruct_v03,8192,0.7,31,128,0.5855829119682312,,0.4217171370983124,1
mistral_7b_instruct_v03,8192,0.7,31,256,0.549950897693634,,0.3896993100643158,1
mistral_7b_instruct_v03,8192,0.7,31,512,0.4879035055637359,,0.3368953168392181,1
mistral_7b_instruct_v03,8192,0.7,31,1024,0.4052082300186157,,0.2734169363975525,1
qwen3_8b,8192,0.3,0,1,0.8757892847061157,,0.7808195352554321,1
qwen3_8b,8192,0.3,0,2,0.8728148937225342,,0.7762002348899841,1
qwen3_8b,8192,0.3,0,4,0.868200957775116,,0.7689199447631836,1
qwen3_8b,8192,0.3,0,8,0.8655927777290344,,0.7650803327560425,1
qwen3_8b,8192,0.3,0,16,0.8592088222503662,,0.7555919289588928,1
qwen3_8b,8192,0.3,0,32,0.8470933437347412,,0.7380893230438232,1
qwen3_8b,8192,0.3,0,64,0.8249930143356323,,0.7072093486785889,1
qwen3_8b,8192,0.3,0,128,0.8008975386619568,,0.6765055060386658,1
qwen3_8b,8192,0.3,0,256,0.7846770882606506,,0.6612921357154846,1
qwen3_8b,8192,0.3,0,512,0.76202791929245,,0.644341230392456,1
qwen3_8b,8192,0.3,0,1024,0.6868607997894287,,0.5691850185394287,1
qwen3_8b,8192,0.3,1,1,0.8897073268890381,,0.80232173204422,1
qwen3_8b,8192,0.3,1,2,0.8755050897598267,,0.7796006202697754,1
qwen3_8b,8192,0.3,1,4,0.8675550222396851,,0.7672109007835388,1
qwen3_8b,8192,0.3,1,8,0.8625514507293701,,0.759644091129303,1
qwen3_8b,8192,0.3,1,16,0.8535992503166199,,0.7463439106941223,1
qwen3_8b,8192,0.3,1,32,0.8440888524055481,,0.7330469489097595,1
qwen3_8b,8192,0.3,1,64,0.8378662467002869,,0.7258797883987427,1
qwen3_8b,8192,0.3,1,128,0.8182655572891235,,0.701092004776001,1
qwen3_8b,8192,0.3,1,256,0.7992855310440063,,0.6816603541374207,1
qwen3_8b,8192,0.3,1,512,0.7585396766662598,,0.6392359733581543,1
qwen3_8b,8192,0.3,1,1024,0.6890640258789062,,0.5719059705734253,1
qwen3_8b,8192,0.3,2,1,0.8960399627685547,,0.8123003244400024,1
qwen3_8b,8192,0.3,2,2,0.8803103566169739,,0.7869011759757996,1
qwen3_8b,8192,0.3,2,4,0.8747890591621399,,0.7783046960830688,1
qwen3_8b,8192,0.3,2,8,0.8689275979995728,,0.7693331241607666,1
qwen3_8b,8192,0.3,2,16,0.862043023109436,,0.7591362595558167,1
qwen3_8b,8192,0.3,2,32,0.8514134287834167,,0.7439072728157043,1
qwen3_8b,8192,0.3,2,64,0.8416964411735535,,0.7313910722732544,1
qwen3_8b,8192,0.3,2,128,0.8279492855072021,,0.7151543498039246,1
qwen3_8b,8192,0.3,2,256,0.8014936447143555,,0.6846762895584106,1
qwen3_8b,8192,0.3,2,512,0.756532609462738,,0.6363450288772583,1
qwen3_8b,8192,0.3,2,1024,0.698029637336731,,0.583518922328949,1
qwen3_8b,8192,0.3,3,1,0.8875414729118347,,0.7992843389511108,1
qwen3_8b,8192,0.3,3,2,0.8727926015853882,,0.7756977677345276,1
qwen3_8b,8192,0.3,3,4,0.8680970072746277,,0.7684708833694458,1
qwen3_8b,8192,0.3,3,8,0.8644703030586243,,0.7630999088287354,1
qwen3_8b,8192,0.3,3,16,0.859431803226471,,0.7558386921882629,1
qwen3_8b,8192,0.3,3,32,0.8535344004631042,,0.7479372620582581,1
qwen3_8b,8192,0.3,3,64,0.8468723893165588,,0.73995441198349,1
qwen3_8b,8192,0.3,3,128,0.833347737789154,,0.7238730192184448,1
qwen3_8b,8192,0.3,3,256,0.8142573237419128,,0.7038832902908325,1
qwen3_8b,8192,0.3,3,512,0.7782108187675476,,0.6672750115394592,1
qwen3_8b,8192,0.3,3,1024,0.7173860669136047,,0.6100229024887085,1
qwen3_8b,8192,0.3,4,1,0.8919945359230042,,0.8062992691993713,1
qwen3_8b,8192,0.3,4,2,0.879973828792572,,0.7868981957435608,1
qwen3_8b,8192,0.3,4,4,0.8769090175628662,,0.7821705341339111,1
qwen3_8b,8192,0.3,4,8,0.8743650317192078,,0.7784379720687866,1
qwen3_8b,8192,0.3,4,16,0.8702524900436401,,0.7724646329879761,1
qwen3_8b,8192,0.3,4,32,0.863926887512207,,0.7637612223625183,1
qwen3_8b,8192,0.3,4,64,0.8563018441200256,,0.7542032599449158,1
qwen3_8b,8192,0.3,4,128,0.8428852558135986,,0.7380220890045166,1
qwen3_8b,8192,0.3,4,256,0.8223104476928711,,0.7156016230583191,1
qwen3_8b,8192,0.3,4,512,0.7864258289337158,,0.6788701415061951,1
qwen3_8b,8192,0.3,4,1024,0.7250407934188843,,0.6203912496566772,1
qwen3_8b,8192,0.3,5,1,0.8883201479911804,,0.8001706004142761,1
qwen3_8b,8192,0.3,5,2,0.8714494705200195,,0.7730698585510254,1
qwen3_8b,8192,0.3,5,4,0.8609868884086609,,0.7568654417991638,1
qwen3_8b,8192,0.3,5,8,0.8536729216575623,,0.7458626627922058,1
qwen3_8b,8192,0.3,5,16,0.8463960289955139,,0.7353366017341614,1
qwen3_8b,8192,0.3,5,32,0.834667980670929,,0.7188915610313416,1
qwen3_8b,8192,0.3,5,64,0.8200594782829285,,0.6995723843574524,1
qwen3_8b,8192,0.3,5,128,0.8019320964813232,,0.677561342716217,1
qwen3_8b,8192,0.3,5,256,0.7794628143310547,,0.6536906361579895,1
qwen3_8b,8192,0.3,5,512,0.7480660080909729,,0.6248714327812195,1
qwen3_8b,8192,0.3,5,1024,0.6936140060424805,,0.5778073072433472,1
qwen3_8b,8192,0.3,6,1,0.8937619924545288,,0.808969259262085,1
qwen3_8b,8192,0.3,6,2,0.8739513158798218,,0.7771759629249573,1
qwen3_8b,8192,0.3,6,4,0.8604041337966919,,0.7560931444168091,1
qwen3_8b,8192,0.3,6,8,0.8483361005783081,,0.737870991230011,1
qwen3_8b,8192,0.3,6,16,0.8450945615768433,,0.7335484027862549,1
qwen3_8b,8192,0.3,6,32,0.8316793441772461,,0.7146223783493042,1
qwen3_8b,8192,0.3,6,64,0.8193042874336243,,0.6985710859298706,1
qwen3_8b,8192,0.3,6,128,0.8027288913726807,,0.6787773966789246,1
qwen3_8b,8192,0.3,6,256,0.7879080176353455,,0.665580153465271,1
qwen3_8b,8192,0.3,6,512,0.7416607737541199,,0.6162471175193787,1
qwen3_8b,8192,0.3,6,1024,0.674237072467804,,0.5527418255805969,1
qwen3_8b,8192,0.3,7,1,0.8907596468925476,,0.8038949370384216,1
qwen3_8b,8192,0.3,7,2,0.8715273141860962,,0.7731121182441711,1
qwen3_8b,8192,0.3,7,4,0.858604371547699,,0.7531164884567261,1
qwen3_8b,8192,0.3,7,8,0.8463406562805176,,0.7346699237823486,1
qwen3_8b,8192,0.3,7,16,0.8329033851623535,,0.7151293158531189,1
qwen3_8b,8192,0.3,7,32,0.8197916150093079,,0.6970338225364685,1
qwen3_8b,8192,0.3,7,64,0.8077029585838318,,0.6817376017570496,1
qwen3_8b,8192,0.3,7,128,0.7879021763801575,,0.6578088998794556,1
qwen3_8b,8192,0.3,7,256,0.7734763026237488,,0.6453129649162292,1
qwen3_8b,8192,0.3,7,512,0.7390459179878235,,0.6126000881195068,1
qwen3_8b,8192,0.3,7,1024,0.6795526146888733,,0.5594639778137207,1
qwen3_8b,8192,0.3,8,1,0.8914244771003723,,0.8060044646263123,1
qwen3_8b,8192,0.3,8,2,0.8679050207138062,,0.7687399387359619,1
qwen3_8b,8192,0.3,8,4,0.8547775745391846,,0.7486095428466797,1
qwen3_8b,8192,0.3,8,8,0.8479373455047607,,0.7384800910949707,1
qwen3_8b,8192,0.3,8,16,0.8412269353866577,,0.7286720871925354,1
qwen3_8b,8192,0.3,8,32,0.8334940075874329,,0.718341052532196,1
qwen3_8b,8192,0.3,8,64,0.8254824280738831,,0.7085410952568054,1
qwen3_8b,8192,0.3,8,128,0.8140738606452942,,0.6958621144294739,1
qwen3_8b,8192,0.3,8,256,0.7945168614387512,,0.6756919026374817,1
qwen3_8b,8192,0.3,8,512,0.7605947852134705,,0.6428351402282715,1
qwen3_8b,8192,0.3,8,1024,0.6941729187965393,,0.5791419744491577,1
qwen3_8b,8192,0.3,9,1,0.8794788122177124,,0.7865999341011047,1
qwen3_8b,8192,0.3,9,2,0.8595736622810364,,0.7555174827575684,1
qwen3_8b,8192,0.3,9,4,0.8503487706184387,,0.7414600849151611,1
qwen3_8b,8192,0.3,9,8,0.8431104421615601,,0.730745792388916,1
qwen3_8b,8192,0.3,9,16,0.8350580930709839,,0.7191342711448669,1
qwen3_8b,8192,0.3,9,32,0.8256804943084717,,0.7063910961151123,1
qwen3_8b,8192,0.3,9,64,0.8125939965248108,,0.6894716620445251,1
qwen3_8b,8192,0.3,9,128,0.800056517124176,,0.6755215525627136,1
qwen3_8b,8192,0.3,9,256,0.7792061567306519,,0.653895378112793,1
qwen3_8b,8192,0.3,9,512,0.7460998892784119,,0.6226919293403625,1
qwen3_8b,8192,0.3,9,1024,0.6893362998962402,,0.5726904273033142,1
qwen3_8b,8192,0.3,10,1,0.912207305431366,,0.8401886820793152,1
qwen3_8b,8192,0.3,10,2,0.8983574509620667,,0.8171963095664978,1
qwen3_8b,8192,0.3,10,4,0.8925044536590576,,0.8076105117797852,1
qwen3_8b,8192,0.3,10,8,0.8883845210075378,,0.801127016544342,1
qwen3_8b,8192,0.3,10,16,0.8839635252952576,,0.7945454716682434,1
qwen3_8b,8192,0.3,10,32,0.8766743540763855,,0.7840942144393921,1
qwen3_8b,8192,0.3,10,64,0.8685441613197327,,0.7735118269920349,1
qwen3_8b,8192,0.3,10,128,0.8561753630638123,,0.758685290813446,1
qwen3_8b,8192,0.3,10,256,0.8364835977554321,,0.7371319532394409,1
qwen3_8b,8192,0.3,10,512,0.7973790168762207,,0.6949927806854248,1
qwen3_8b,8192,0.3,10,1024,0.7244551181793213,,0.6196624040603638,1
qwen3_8b,8192,0.3,11,1,0.9197843074798584,,0.852441668510437,1
qwen3_8b,8192,0.3,11,2,0.9074082374572754,,0.8314735293388367,1
qwen3_8b,8192,0.3,11,4,0.9002324938774109,,0.8196357488632202,1
qwen3_8b,8192,0.3,11,8,0.8942473530769348,,0.8100455403327942,1
qwen3_8b,8192,0.3,11,16,0.885829508304596,,0.7969027757644653,1
qwen3_8b,8192,0.3,11,32,0.8758535385131836,,0.7821270227432251,1
qwen3_8b,8192,0.3,11,64,0.8688391447067261,,0.7734120488166809,1
qwen3_8b,8192,0.3,11,128,0.8478924036026001,,0.745356559753418,1
qwen3_8b,8192,0.3,11,256,0.8305931091308594,,0.7277849316596985,1
qwen3_8b,8192,0.3,11,512,0.7891430854797363,,0.6826205253601074,1
qwen3_8b,8192,0.3,11,1024,0.7199981212615967,,0.6132876873016357,1
qwen3_8b,8192,0.3,12,1,0.8736623525619507,,0.7774137854576111,1
qwen3_8b,8192,0.3,12,2,0.8476298451423645,,0.7374784350395203,1
qwen3_8b,8192,0.3,12,4,0.834191620349884,,0.7177872657775879,1
qwen3_8b,8192,0.3,12,8,0.8261170387268066,,0.706296443939209,1
qwen3_8b,8192,0.3,12,16,0.8191096782684326,,0.6963205337524414,1
qwen3_8b,8192,0.3,12,32,0.8098180294036865,,0.6842079758644104,1
qwen3_8b,8192,0.3,12,64,0.7992056012153625,,0.6710079312324524,1
qwen3_8b,8192,0.3,12,128,0.7858054637908936,,0.6560307741165161,1
qwen3_8b,8192,0.3,12,256,0.7621545791625977,,0.630946695804596,1
qwen3_8b,8192,0.3,12,512,0.7281576991081238,,0.5991852879524231,1
qwen3_8b,8192,0.3,12,1024,0.672904372215271,,0.5517640113830566,1
qwen3_8b,8192,0.3,13,1,0.8903049230575562,,0.8036167025566101,1
qwen3_8b,8192,0.3,13,2,0.866787314414978,,0.7664399743080139,1
qwen3_8b,8192,0.3,13,4,0.8498335480690002,,0.7406034469604492,1
qwen3_8b,8192,0.3,13,8,0.8364489078521729,,0.7207385301589966,1
qwen3_8b,8192,0.3,13,16,0.8250727653503418,,0.7043765783309937,1
qwen3_8b,8192,0.3,13,32,0.8123372197151184,,0.6870387196540833,1
qwen3_8b,8192,0.3,13,64,0.8022346496582031,,0.6746267080307007,1
qwen3_8b,8192,0.3,13,128,0.7801552414894104,,0.6476539969444275,1
qwen3_8b,8192,0.3,13,256,0.7590241432189941,,0.6262383460998535,1
qwen3_8b,8192,0.3,13,512,0.7206153869628906,,0.588855504989624,1
qwen3_8b,8192,0.3,13,1024,0.6677538752555847,,0.5448141694068909,1
qwen3_8b,8192,0.3,14,1,0.8952237367630005,,0.8119326233863831,1
qwen3_8b,8192,0.3,14,2,0.875532865524292,,0.7804458737373352,1
qwen3_8b,8192,0.3,14,4,0.8601137399673462,,0.7565688490867615,1
qwen3_8b,8192,0.3,14,8,0.8475120663642883,,0.737615168094635,1
qwen3_8b,8192,0.3,14,16,0.8359132409095764,,0.7206404805183411,1
qwen3_8b,8192,0.3,14,32,0.8237342238426208,,0.7037518620491028,1
qwen3_8b,8192,0.3,14,64,0.8140339851379395,,0.6916753053665161,1
qwen3_8b,8192,0.3,14,128,0.7975512742996216,,0.6719961762428284,1
qwen3_8b,8192,0.3,14,256,0.7725638151168823,,0.6448277831077576,1
qwen3_8b,8192,0.3,14,512,0.7323591113090515,,0.6044010519981384,1
qwen3_8b,8192,0.3,14,1024,0.6701074838638306,,0.5479154586791992,1
qwen3_8b,8192,0.3,15,1,0.88265460729599,,0.7917343378067017,1
qwen3_8b,8192,0.3,15,2,0.8625923991203308,,0.7603543996810913,1
qwen3_8b,8192,0.3,15,4,0.8483449816703796,,0.7387670874595642,1
qwen3_8b,8192,0.3,15,8,0.8337817192077637,,0.7171359062194824,1
qwen3_8b,8192,0.3,15,16,0.8191065788269043,,0.6961207389831543,1
qwen3_8b,8192,0.3,15,32,0.8049132227897644,,0.6767904162406921,1
qwen3_8b,8192,0.3,15,64,0.7866652607917786,,0.6532225012779236,1
qwen3_8b,8192,0.3,15,128,0.7699045538902283,,0.6340769529342651,1
qwen3_8b,8192,0.3,15,256,0.7457598447799683,,0.6089572906494141,1
qwen3_8b,8192,0.3,15,512,0.7128681540489197,,0.5790808200836182,1
qwen3_8b,8192,0.3,15,1024,0.6603401899337769,,0.5357149839401245,1
qwen3_8b,8192,0.3,16,1,0.8998234868049622,,0.8195337653160095,1
qwen3_8b,8192,0.3,16,2,0.8846026062965393,,0.7950212955474854,1
